lat0,lat1,LONGITUDE,LATITUDE,,,,,,
-10373530.25,4333325.928,-103.7353025,43.33325928,,,,,,
-10363397.88,4084261.05,-103.6339788,40.8426105,,,,,,
-10249687.44,4157636.18,-102.4968744,41.5763618,,,,,,
-10227589.79,4101688.014,-102.2758979,41.01688014,,,,,,
-10266272.23,4113695.978,-102.6627223,41.13695978,,,,,,
-10415819.27,3963459.681,-104.1581927,39.63459681,,,,,,
-8185106.852,5079993.587,-81.85106852,50.79993587,,,,,,
-8114986.155,5072184.097,-81.14986155,50.72184097,,,,,,
-8570048.337,4702331.465,-85.70048337,47.02331465,,,,,,
-8570131.352,4710904.981,-85.70131352,47.10904981,,,,,,
-8575778.645,4709832.02,-85.75778645,47.0983202,,,,,,
-8576903.286,4707149.455,-85.76903286,47.07149455,,,,,,
-8572176.068,4697474.232,-85.72176068,46.97474232,,,,,,
-8572816.246,4706766.559,-85.72816246,47.06766559,,,,,,
-8571508.751,4710206.976,-85.71508751,47.10206976,,,,,,
-8579375.066,4715122.284,-85.79375066,47.15122284,,,,,,
-8570124.127,4707587.432,-85.70124127,47.07587432,,,,,,
-10488837.93,4223046.01,-104.8883793,42.2304601,,,,,,
-10158817.57,4088565.876,-101.5881757,40.88565876,,,,,,
-10185056.38,4058565.939,-101.8505638,40.58565939,,,,,,
-10224514.92,4071657.639,-102.2451492,40.71657639,,,,,,
-10348756.83,4061082.567,-103.4875683,40.61082567,,,,,,
-10390294.93,4028947.233,-103.9029493,40.28947233,,,,,,
-10232514.5,4018475.856,-102.325145,40.18475856,,,,,,
-10160253.53,4001480.196,-101.6025353,40.01480196,,,,,,
-10158570.81,4014790.129,-101.5857081,40.14790129,,,,,,
-10274241.98,4009940.608,-102.7424198,40.09940608,,,,,,
-10281789.74,4116902.356,-102.8178974,41.16902356,,,,,,
-10218227.6,3979063.469,-102.182276,39.79063469,,,,,,
-10411858.84,3901199.461,-104.1185884,39.01199461,,,,,,
-10477825.67,4108245.308,-104.7782567,41.08245308,,,,,,
-10445290.74,4223398.528,-104.4529074,42.23398528,,,,,,
-10360622.05,3950011.921,-103.6062205,39.50011921,,,,,,
-10366583.52,3934331.23,-103.6658352,39.3433123,,,,,,
-10465540.25,4330861.799,-104.6554025,43.30861799,,,,,,
-10214381.43,4338717.047,-102.1438143,43.38717047,,,,,,
-10259287.43,4333629.389,-102.5928743,43.33629389,,,,,,
-10150641.24,4098701.152,-101.5064124,40.98701152,,,,,,
-10193064.84,4205365.767,-101.9306484,42.05365767,,,,,,
-10347552.38,4314565.097,-103.4755238,43.14565097,,,,,,
-10399851.23,4202922.15,-103.9985123,42.0292215,,,,,,
-10412419.15,4212849.664,-104.1241915,42.12849664,,,,,,
-10202532.91,4269162.897,-102.0253291,42.69162897,,,,,,
-10380536.5,4118804.583,-103.805365,41.18804583,,,,,,
-10494060.06,4235501.398,-104.9406006,42.35501398,,,,,,
-10476851.56,4245530.009,-104.7685156,42.45530009,,,,,,
-10231187.06,3910833.285,-102.3118706,39.10833285,,,,,,
-10321922.26,3943727.59,-103.2192226,39.4372759,,,,,,
-10303965.05,3910175.91,-103.0396505,39.1017591,,,,,,
-10292500.21,4191766.026,-102.9250021,41.91766026,,,,,,
-10202336.52,4078886.783,-102.0233652,40.78886783,,,,,,
-10375617.82,4070590.93,-103.7561782,40.7059093,,,,,,
-10501112.03,4315571.567,-105.0111203,43.15571567,,,,,,
-10231237.68,4275440.644,-102.3123768,42.75440644,,,,,,
-10007688.58,4290609.866,-100.0768858,42.90609866,,,,,,
-10092873.5,4265556.626,-100.928735,42.65556626,,,,,,
-10443352.44,4042999.229,-104.4335244,40.42999229,,,,,,
-10099494.66,4332441.664,-100.9949466,43.32441664,,,,,,
-10511014.68,4213554.961,-105.1101468,42.13554961,,,,,,
-10285216.18,4225074.415,-102.8521618,42.25074415,,,,,,
-10359210.24,4072900.997,-103.5921024,40.72900997,,,,,,
-10375502.82,4013732.255,-103.7550282,40.13732255,,,,,,
-10385905.27,4202604,-103.8590527,42.02604,,,,,,
-10289162.78,4288517.641,-102.8916278,42.88517641,,,,,,
-10214287.49,4295517.236,-102.1428749,42.95517236,,,,,,
-10306558.07,4117559.371,-103.0655807,41.17559371,,,,,,
-10308025.68,4296415.189,-103.0802568,42.96415189,,,,,,
-10429512.48,4021746.35,-104.2951248,40.2174635,,,,,,
-10405076.54,3992170.825,-104.0507654,39.92170825,,,,,,
-10083966.35,4100144.663,-100.8396635,41.00144663,,,,,,
-10369695.67,4295684.194,-103.6969567,42.95684194,,,,,,
-10044281.8,4203123.428,-100.442818,42.03123428,,,,,,
-10267930.41,4121245.86,-102.6793041,41.2124586,,,,,,
-10501224.04,4061091.365,-105.0122404,40.61091365,,,,,,
-10301330.6,4097162.439,-103.013306,40.97162439,,,,,,
-10286472.29,4117247.153,-102.8647229,41.17247153,,,,,,
-10185693.54,4266802.322,-101.8569354,42.66802322,,,,,,
-10265475.42,4109373.861,-102.6547542,41.09373861,,,,,,
-10400329.93,4239065.326,-104.0032993,42.39065326,,,,,,
-10393467.66,4215580.729,-103.9346766,42.15580729,,,,,,
-10285968.42,4136015.292,-102.8596842,41.36015292,,,,,,
-10472211.03,4254821.811,-104.7221103,42.54821811,,,,,,
-8157333.111,5048990.791,-81.57333111,50.48990791,,,,,,
-8053288.157,5156276.501,-80.53288157,51.56276501,,,,,,
-8573755.262,4705019.271,-85.73755262,47.05019271,,,,,,
-8570479.524,4711988.014,-85.70479524,47.11988014,,,,,,
-8580326.925,4713793.62,-85.80326925,47.1379362,,,,,,
-10292403.38,4239951.616,-102.9240338,42.39951616,,,,,,
-10230795.08,4309204.103,-102.3079508,43.09204103,,,,,,
-10109436.74,4323551.005,-101.0943674,43.23551005,,,,,,
-10365777.13,4343947.401,-103.6577713,43.43947401,,,,,,
-10477100.3,4219113.518,-104.771003,42.19113518,,,,,,
-10509269.05,4176872.307,-105.0926905,41.76872307,,,,,,
-10388370.6,4299728.263,-103.883706,42.99728263,,,,,,
-10329675.74,4072800.655,-103.2967574,40.72800655,,,,,,
-10446887.17,4021894.615,-104.4688717,40.21894615,,,,,,
-10406563.49,4135646.107,-104.0656349,41.35646107,,,,,,
-10437679.77,4224596.915,-104.3767977,42.24596915,,,,,,
-10279069.44,4103216.177,-102.7906944,41.03216177,,,,,,
-10364518.53,3995452.036,-103.6451853,39.95452036,,,,,,
-10451182.17,3930004.967,-104.5118217,39.30004967,,,,,,
-10148729.67,3931966.353,-101.4872967,39.31966353,,,,,,
-10278946.32,4142540.524,-102.7894632,41.42540524,,,,,,
-10479549.85,4343519.669,-104.7954985,43.43519669,,,,,,
-10508720.07,4101729.86,-105.0872007,41.0172986,,,,,,
-10265871.1,4127658.221,-102.658711,41.27658221,,,,,,
-10489965.96,4107021.285,-104.8996596,41.07021285,,,,,,
-10322117.03,3897177.464,-103.2211703,38.97177464,,,,,,
-10056482.12,4156798.81,-100.5648212,41.5679881,,,,,,
-10200284.34,4141206.535,-102.0028434,41.41206535,,,,,,
-10446383.76,4070868.38,-104.4638376,40.7086838,,,,,,
-10336040.6,4365078.477,-103.360406,43.65078477,,,,,,
-10215072.07,3949724.144,-102.1507207,39.49724144,,,,,,
-10231911.95,4276386.828,-102.3191195,42.76386828,,,,,,
-10261156.4,4242624.046,-102.611564,42.42624046,,,,,,
-10200299.15,4201087.643,-102.0029915,42.01087643,,,,,,
-10185218.73,4160775.83,-101.8521873,41.6077583,,,,,,
-10144502.85,4343450.561,-101.4450285,43.43450561,,,,,,
-10189060.3,4344714.353,-101.890603,43.44714353,,,,,,
-10510044.37,4189627.759,-105.1004437,41.89627759,,,,,,
-10269833.34,4198327.077,-102.6983334,41.98327077,,,,,,
-10394910.91,4002322.114,-103.9491091,40.02322114,,,,,,
-10506916.8,4227665.357,-105.069168,42.27665357,,,,,,
-10275977.96,4114869.86,-102.7597796,41.1486986,,,,,,
-10438724.54,4196364.969,-104.3872454,41.96364969,,,,,,
-10390412.08,4184989.646,-103.9041208,41.84989646,,,,,,
-10257023.09,3989235.587,-102.5702309,39.89235587,,,,,,
-10387959.48,3916977.121,-103.8795948,39.16977121,,,,,,
-10218651.31,3925419.248,-102.1865131,39.25419248,,,,,,
-10514519.84,4359276.836,-105.1451984,43.59276836,,,,,,
-10221673.67,4351881.198,-102.2167367,43.51881198,,,,,,
-10239460.42,4354902.061,-102.3946042,43.54902061,,,,,,
-10438944.74,4366262.242,-104.3894474,43.66262242,,,,,,
-10127120.5,4230925.645,-101.271205,42.30925645,,,,,,
-10316474.25,4323814.78,-103.1647425,43.2381478,,,,,,
-10181370.54,4221724.088,-101.8137054,42.21724088,,,,,,
-10236265.11,4088115.193,-102.3626511,40.88115193,,,,,,
-10459881.5,4002800.992,-104.598815,40.02800992,,,,,,
-10109682.7,4173687.774,-101.096827,41.73687774,,,,,,
-10486974.67,3980288.39,-104.8697467,39.8028839,,,,,,
-10442914.62,3932770.59,-104.4291462,39.3277059,,,,,,
-10408222.15,3943251.338,-104.0822215,39.43251338,,,,,,
-10406320.02,3944424.461,-104.0632002,39.44424461,,,,,,
-10357819.92,4197732.322,-103.5781992,41.97732322,,,,,,
-10252053.71,4226935.403,-102.5205371,42.26935403,,,,,,
-10255523.6,4243744.32,-102.555236,42.4374432,,,,,,
-10314515.54,4266426.7,-103.1451554,42.664267,,,,,,
-10434598.11,4206103.47,-104.3459811,42.0610347,,,,,,
-10301955.09,4103664.891,-103.0195509,41.03664891,,,,,,
-10016764.37,4259286.347,-100.1676437,42.59286347,,,,,,
-10477665.87,4089389.181,-104.7766587,40.89389181,,,,,,
-10095230.78,4270522.882,-100.9523078,42.70522882,,,,,,
-10270297.45,4126371.415,-102.7029745,41.26371415,,,,,,
-10288690.94,4158408.838,-102.8869094,41.58408838,,,,,,
-10278805.41,4208057.101,-102.7880541,42.08057101,,,,,,
-10459926.58,4234564.863,-104.5992658,42.34564863,,,,,,
-10379626.64,4179103.969,-103.7962664,41.79103969,,,,,,
-10224450.67,3942704.119,-102.2445067,39.42704119,,,,,,
-10173094.93,4113850.446,-101.7309493,41.13850446,,,,,,
-10353632.9,4108980.309,-103.536329,41.08980309,,,,,,
-10189713.25,4125387.365,-101.8971325,41.25387365,,,,,,
-10498738.29,4277494.487,-104.9873829,42.77494487,,,,,,
-10093856.46,4224505.989,-100.9385646,42.24505989,,,,,,
-10492119.93,4192883.728,-104.9211993,41.92883728,,,,,,
-10331786.36,4102098.189,-103.3178636,41.02098189,,,,,,
-8072973.893,5132686.103,-80.72973893,51.32686103,,,,,,
-8021015.124,5096605.405,-80.21015124,50.96605405,,,,,,
-8182450.701,5075556.486,-81.82450701,50.75556486,,,,,,
-10475199.37,4188282.479,-104.7519937,41.88282479,,,,,,
-10041401.33,4192944.82,-100.4140133,41.9294482,,,,,,
-10155537.83,4240849.62,-101.5553783,42.4084962,,,,,,
-10290469.82,4235584.007,-102.9046982,42.35584007,,,,,,
-10176319.95,4083405.65,-101.7631995,40.8340565,,,,,,
-10491043.69,4034063.168,-104.9104369,40.34063168,,,,,,
-10299667.22,4004029.675,-102.9966722,40.04029675,,,,,,
-10440003.6,4025663.724,-104.400036,40.25663724,,,,,,
-10402555.4,4176482.867,-104.025554,41.76482867,,,,,,
-10341265.28,4168961.475,-103.4126528,41.68961475,,,,,,
-10511565.43,4115200.736,-105.1156543,41.15200736,,,,,,
-10432372.56,4158021.579,-104.3237256,41.58021579,,,,,,
-10076458.12,4255445.134,-100.7645812,42.55445134,,,,,,
-10190152.32,4172312.959,-101.9015232,41.72312959,,,,,,
-10071056.54,4156950.394,-100.7105654,41.56950394,,,,,,
-10070708.85,4200745.755,-100.7070885,42.00745755,,,,,,
-10451022.79,4205972.129,-104.5102279,42.05972129,,,,,,
-9996252.136,4289677.693,-99.96252136,42.89677693,,,,,,
-10269460.93,4285415.533,-102.6946093,42.85415533,,,,,,
-10277947.89,4289528.016,-102.7794789,42.89528016,,,,,,
-10266267.9,4281718.851,-102.662679,42.81718851,,,,,,
-10282294.61,4285193.499,-102.8229461,42.85193499,,,,,,
-10297170.04,4329603.145,-102.9717004,43.29603145,,,,,,
-10090713.96,4290025.268,-100.9071396,42.90025268,,,,,,
-10083874.05,4293914.433,-100.8387405,42.93914433,,,,,,
-10358892.92,4289685.994,-103.5889292,42.89685994,,,,,,
-10500936.95,4360094.21,-105.0093695,43.6009421,,,,,,
-10469573.84,4172303.07,-104.6957384,41.7230307,,,,,,
-10457158.7,4018695.055,-104.571587,40.18695055,,,,,,
-10466390.65,3990893.015,-104.6639065,39.90893015,,,,,,
-10323541.99,3972302.19,-103.2354199,39.7230219,,,,,,
-10451107.43,3923185.661,-104.5110743,39.23185661,,,,,,
-10243222.76,3914041.217,-102.4322276,39.14041217,,,,,,
-10192802.87,4153108.293,-101.9280287,41.53108293,,,,,,
-10275182.81,4352142.266,-102.7518281,43.52142266,,,,,,
-10284450.52,4346745.312,-102.8445052,43.46745312,,,,,,
-10198301.01,4192107.927,-101.9830101,41.92107927,,,,,,
-10217610.9,4182811.934,-102.176109,41.82811934,,,,,,
-10230037.4,4190848.545,-102.300374,41.90848545,,,,,,
-10194803.32,4134196.869,-101.9480332,41.34196869,,,,,,
-10285076.86,4111283.599,-102.8507686,41.11283599,,,,,,
-10410331.95,4307475.405,-104.1033195,43.07475405,,,,,,
-10080050.65,4308887.845,-100.8005065,43.08887845,,,,,,
-10378308.33,4082642.018,-103.7830833,40.82642018,,,,,,
-10325084.87,4099042.886,-103.2508487,40.99042886,,,,,,
-10236867.66,4345217.061,-102.3686766,43.45217061,,,,,,
-10312512.59,4125778.914,-103.1251259,41.25778914,,,,,,
-10137828.16,4312301.151,-101.3782816,43.12301151,,,,,,
-10289246.41,4130188.131,-102.8924641,41.30188131,,,,,,
-10476864.41,4266674.169,-104.7686441,42.66674169,,,,,,
-10281423.22,4138390.955,-102.8142322,41.38390955,,,,,,
-10201507.51,4018754.214,-102.0150751,40.18754214,,,,,,
-10083545.66,4287520.469,-100.8354566,42.87520469,,,,,,
-10467314.5,4204276.095,-104.673145,42.04276095,,,,,,
-10415087.07,4238768.439,-104.1508707,42.38768439,,,,,,
-10326988.7,4147693.437,-103.269887,41.47693437,,,,,,
-10470298.19,3990409.795,-104.7029819,39.90409795,,,,,,
-10323615.51,3976721.087,-103.2361551,39.76721087,,,,,,
-10180678.03,3990242.27,-101.8067803,39.9024227,,,,,,
-10453445.1,3907144.548,-104.534451,39.07144548,,,,,,
-10385581.37,3942275.171,-103.8558137,39.42275171,,,,,,
-10301679.78,3925786.682,-103.0167978,39.25786682,,,,,,
-10357248.66,4166908.061,-103.5724866,41.66908061,,,,,,
-10406057.73,4328759.12,-104.0605773,43.2875912,,,,,,
-10335385.17,4336954.965,-103.3538517,43.36954965,,,,,,
-10225853.63,4308764.44,-102.2585363,43.0876444,,,,,,
-10253337.13,4292956.115,-102.5333713,42.92956115,,,,,,
-10412210.24,4116986.657,-104.1221024,41.16986657,,,,,,
-10510727.42,4206339.966,-105.1072742,42.06339966,,,,,,
-10410066.7,4122317.294,-104.100667,41.22317294,,,,,,
-10401733.54,4105175.803,-104.0173354,41.05175803,,,,,,
-10297823.17,4174899.152,-102.9782317,41.74899152,,,,,,
-10298812.11,4235032.174,-102.9881211,42.35032174,,,,,,
-10285848.05,4187477.351,-102.8584805,41.87477351,,,,,,
-10360147.48,4053630.017,-103.6014748,40.53630017,,,,,,
-10499718.51,4052514.832,-104.9971851,40.52514832,,,,,,
-10013246.18,4295201.465,-100.1324618,42.95201465,,,,,,
-10439050.49,4215951.672,-104.3905049,42.15951672,,,,,,
-10195798.05,4259181.671,-101.9579805,42.59181671,,,,,,
-10435194.31,4060682.179,-104.3519431,40.60682179,,,,,,
-10348954.5,3960490.728,-103.489545,39.60490728,,,,,,
-10193028.68,3966154.583,-101.9302868,39.66154583,,,,,,
-10178495.57,3965337.836,-101.7849557,39.65337836,,,,,,
-10301729.27,3939221.729,-103.0172927,39.39221729,,,,,,
-10466869.91,4345221.978,-104.6686991,43.45221978,,,,,,
-10487393.75,4103036.475,-104.8739375,41.03036475,,,,,,
-10459091.41,4173826.836,-104.5909141,41.73826836,,,,,,
-10287370.55,4124544.793,-102.8737055,41.24544793,,,,,,
-10205801.49,4264481.039,-102.0580149,42.64481039,,,,,,
-10196605.65,4275354.324,-101.9660565,42.75354324,,,,,,
-10293444.83,4124153.054,-102.9344483,41.24153054,,,,,,
-10396538.41,4224528.45,-103.9653841,42.2452845,,,,,,
-10270986.15,4128583.612,-102.7098615,41.28583612,,,,,,
-10507998.21,4252339.999,-105.0799821,42.52339999,,,,,,
-10502310.91,4256537.34,-105.0231091,42.5653734,,,,,,
-10469463.91,3973119.549,-104.6946391,39.73119549,,,,,,
-10293791.91,3966846.867,-102.9379191,39.66846867,,,,,,
-10486883.41,4364064.529,-104.8688341,43.64064529,,,,,,
-10286322.85,4301447.751,-102.8632285,43.01447751,,,,,,
-10337739.1,4347046.596,-103.377391,43.47046596,,,,,,
-10198580.32,4310517.06,-101.9858032,43.1051706,,,,,,
-10293871.26,4111099.841,-102.9387126,41.11099841,,,,,,
-10483229.43,4211739.164,-104.8322943,42.11739164,,,,,,
-10121871.39,4317849.85,-101.2187139,43.1784985,,,,,,
-10145679.83,4122060.808,-101.4567983,41.22060808,,,,,,
-10102974.03,4133218.367,-101.0297403,41.33218367,,,,,,
-10169892.72,4335521.017,-101.6989272,43.35521017,,,,,,
-10477946.34,4203583.369,-104.7794634,42.03583369,,,,,,
-10347040.65,4086781.78,-103.4704065,40.8678178,,,,,,
-10234711.09,4290294.855,-102.3471109,42.90294855,,,,,,
-10240940.44,4273945.653,-102.4094044,42.73945653,,,,,,
-10319233.04,4250334.234,-103.1923304,42.50334234,,,,,,
-10443449.39,3977033.046,-104.4344939,39.77033046,,,,,,
-10107674.54,4084822.447,-101.0767454,40.84822447,,,,,,
-10333558.03,4009064.389,-103.3355803,40.09064389,,,,,,
-10271352.22,4131417.93,-102.7135222,41.3141793,,,,,,
-10371689.22,4106223.748,-103.7168922,41.06223748,,,,,,
-10107725.02,4287945.784,-101.0772502,42.87945784,,,,,,
-10265174.58,4166345.816,-102.6517458,41.66345816,,,,,,
-10328854.24,4077842.693,-103.2885424,40.77842693,,,,,,
-10369760.97,4106998.526,-103.6976097,41.06998526,,,,,,
-10513541.09,4243621.858,-105.1354109,42.43621858,,,,,,
-10480051.59,4242097.576,-104.8005159,42.42097576,,,,,,
-10490717.53,4230947.752,-104.9071753,42.30947752,,,,,,
-10104319.25,4102660.347,-101.0431925,41.02660347,,,,,,
-10503864.96,4020581.354,-105.0386496,40.20581354,,,,,,
-10184656.87,4013733.446,-101.8465687,40.13733446,,,,,,
-10259526.16,3991710.258,-102.5952616,39.91710258,,,,,,
-10142306.93,4152029.997,-101.4230693,41.52029997,,,,,,
-10347390.45,4090519.999,-103.4739045,40.90519999,,,,,,
-10449011.23,4170640.897,-104.4901123,41.70640897,,,,,,
-10279881.49,4123334.548,-102.7988149,41.23334548,,,,,,
-10484006.34,4256585.196,-104.8400634,42.56585196,,,,,,
-10357718.91,4327770.728,-103.5771891,43.27770728,,,,,,
-10435112.61,4312518.901,-104.3511261,43.12518901,,,,,,
-10102584.48,4218791.953,-101.0258448,42.18791953,,,,,,
-10188819.41,4336552.799,-101.8881941,43.36552799,,,,,,
-10445148.25,4310753.392,-104.4514825,43.10753392,,,,,,
-10276457.06,4174603.972,-102.7645706,41.74603972,,,,,,
-10386412.5,4162100.477,-103.864125,41.62100477,,,,,,
-10263489.4,4136149.585,-102.634894,41.36149585,,,,,,
-10055071.15,4194691.618,-100.5507115,41.94691618,,,,,,
-10441825.16,4175020.819,-104.4182516,41.75020819,,,,,,
-10192826.31,4027257.014,-101.9282631,40.27257014,,,,,,
-10224945.7,4266406.002,-102.249457,42.66406002,,,,,,
-10058649.13,4213787.651,-100.5864913,42.13787651,,,,,,
-10379386.41,4293919.769,-103.7938641,42.93919769,,,,,,
-10397253.53,4079405.483,-103.9725353,40.79405483,,,,,,
-10374035.62,4188042.753,-103.7403562,41.88042753,,,,,,
-10488972.45,4231009.973,-104.8897245,42.31009973,,,,,,
-10377290.62,4097623.374,-103.7729062,40.97623374,,,,,,
-10482901.89,4250389.408,-104.8290189,42.50389408,,,,,,
-10488207.52,3991610.794,-104.8820752,39.91610794,,,,,,
-8154894.612,5032861.19,-81.54894612,50.3286119,,,,,,
-10217803.31,4337265.292,-102.1780331,43.37265292,,,,,,
-10261931.78,4332456.862,-102.6193178,43.32456862,,,,,,
-10351083.25,4096344.742,-103.5108325,40.96344742,,,,,,
-10197956.74,4235786.933,-101.9795674,42.35786933,,,,,,
-10241184.77,4177143.456,-102.4118477,41.77143456,,,,,,
-10509593.63,4088837.252,-105.0959363,40.88837252,,,,,,
-10343447.88,4340407.375,-103.4344788,43.40407375,,,,,,
-10418005.45,4319679.357,-104.1800545,43.19679357,,,,,,
-10251377.58,3928177.052,-102.5137758,39.28177052,,,,,,
-10376126.46,3941630.637,-103.7612646,39.41630637,,,,,,
-10470870.83,4347900.881,-104.7087083,43.47900881,,,,,,
-10257585.59,4224467.661,-102.5758559,42.24467661,,,,,,
-10190137.83,4368960.923,-101.9013783,43.68960923,,,,,,
-10439033.43,4368100.332,-104.3903343,43.68100332,,,,,,
-10340837.58,4113229.668,-103.4083758,41.13229668,,,,,,
-10145874.82,4358451.183,-101.4587482,43.58451183,,,,,,
-10442425.17,4295046.124,-104.4242517,42.95046124,,,,,,
-10376265.68,4276633.29,-103.7626568,42.7663329,,,,,,
-10144759.57,4276477.749,-101.4475957,42.76477749,,,,,,
-10155709.76,4224848.378,-101.5570976,42.24848378,,,,,,
-10286130.77,4182207.969,-102.8613077,41.82207969,,,,,,
-10276905,4253244.721,-102.76905,42.53244721,,,,,,
-10192180.48,4064023.711,-101.9218048,40.64023711,,,,,,
-10160198.78,4047708.442,-101.6019878,40.47708442,,,,,,
-10208059.92,4039471.868,-102.0805992,40.39471868,,,,,,
-10175172.2,3979061.926,-101.751722,39.79061926,,,,,,
-10245435.76,4024403.056,-102.4543576,40.24403056,,,,,,
-10399541.67,4033511.247,-103.9954167,40.33511247,,,,,,
-10499418.09,4198108.195,-104.9941809,41.98108195,,,,,,
-10370005.65,4090414.052,-103.7000565,40.90414052,,,,,,
-10337722.15,4269845.953,-103.3772215,42.69845953,,,,,,
-10044451.53,4273742.016,-100.4445153,42.73742016,,,,,,
-10152409.8,4263708.875,-101.524098,42.63708875,,,,,,
-10390121.72,4098500.778,-103.9012172,40.98500778,,,,,,
-10281089.8,4178085.308,-102.810898,41.78085308,,,,,,
-10279143.79,4228342.379,-102.7914379,42.28342379,,,,,,
-10274657.43,4242258.95,-102.7465743,42.4225895,,,,,,
-10246982.99,3959936.097,-102.4698299,39.59936097,,,,,,
-10404155.65,3908723.303,-104.0415565,39.08723303,,,,,,
-10366337.06,4218840.531,-103.6633706,42.18840531,,,,,,
-10458229.37,4337405.286,-104.5822937,43.37405286,,,,,,
-10065798.18,4236358.227,-100.6579818,42.36358227,,,,,,
-10465648.71,4153972.67,-104.6564871,41.5397267,,,,,,
-10301470.41,4337360.571,-103.0147041,43.37360571,,,,,,
-10178514.44,4165103.426,-101.7851444,41.65103426,,,,,,
-10344680.5,4110208.53,-103.446805,41.1020853,,,,,,
-10155498.27,3932758.052,-101.5549827,39.32758052,,,,,,
-10228836.96,4222767.906,-102.2883696,42.22767906,,,,,,
-10441327.38,4361738.04,-104.4132738,43.6173804,,,,,,
-10432923.34,4363201.996,-104.3292334,43.63201996,,,,,,
-10129127.08,4136087.914,-101.2912708,41.36087914,,,,,,
-10223097.41,4160521.404,-102.2309741,41.60521404,,,,,,
-10252522.88,4119116.584,-102.5252288,41.19116584,,,,,,
-10500965.71,4186940.859,-105.0096571,41.86940859,,,,,,
-10239277.63,4140399.835,-102.3927763,41.40399835,,,,,,
-10238175.17,4102215.637,-102.3817517,41.02215637,,,,,,
-10290697.22,4113724.522,-102.9069722,41.13724522,,,,,,
-10386139.15,4073292.321,-103.8613915,40.73292321,,,,,,
-10408824.46,4032952.98,-104.0882446,40.3295298,,,,,,
-10444819.35,4250496.696,-104.4481935,42.50496696,,,,,,
-10270763.83,4134946.506,-102.7076383,41.34946506,,,,,,
-10311419.4,4164009.235,-103.114194,41.64009235,,,,,,
-10495523.63,3987305.02,-104.9552363,39.8730502,,,,,,
-10477232.57,3983829.547,-104.7723257,39.83829547,,,,,,
-10236853.78,4237873.697,-102.3685378,42.37873697,,,,,,
-10253485.62,4258308.392,-102.5348562,42.58308392,,,,,,
-10220490.47,3974966.882,-102.2049047,39.74966882,,,,,,
-10394305.45,3939145.639,-103.9430545,39.39145639,,,,,,
-10454288.17,4338366.682,-104.5428817,43.38366682,,,,,,
-10397753.72,4325278.043,-103.9775372,43.25278043,,,,,,
-10263704.35,4352934.883,-102.6370435,43.52934883,,,,,,
-10296587.89,4339454.767,-102.9658789,43.39454767,,,,,,
-10148320.89,4132970.693,-101.4832089,41.32970693,,,,,,
-10294963.4,3921464.486,-102.949634,39.21464486,,,,,,
-8071452.48,5082744.488,-80.7145248,50.82744488,,,,,,
-8155280.172,5063529.185,-81.55280172,50.63529185,,,,,,
-10249458.31,4131979.259,-102.4945831,41.31979259,,,,,,
-10247015.91,4143336.032,-102.4701591,41.43336032,,,,,,
-10511442.75,4196413.395,-105.1144275,41.96413395,,,,,,
-10139383.8,4285971.037,-101.393838,42.85971037,,,,,,
-10276814.46,4283571.435,-102.7681446,42.83571435,,,,,,
-10423017.98,4208688.838,-104.2301798,42.08688838,,,,,,
-10047960.82,4226387.578,-100.4796082,42.26387578,,,,,,
-10421762.52,4187589.37,-104.2176252,41.8758937,,,,,,
-10224065.84,4021296.663,-102.2406584,40.21296663,,,,,,
-10314119.85,4089293.075,-103.1411985,40.89293075,,,,,,
-10265999.73,4294387.213,-102.6599973,42.94387213,,,,,,
-10262723.73,4125003.609,-102.6272373,41.25003609,,,,,,
-10284533.84,4195809.963,-102.8453384,41.95809963,,,,,,
-10145174.99,4079220.251,-101.4517499,40.79220251,,,,,,
-10172296.2,4044543.803,-101.722962,40.44543803,,,,,,
-10335821.78,4017513.049,-103.3582178,40.17513049,,,,,,
-10398004.67,3969679.895,-103.9800467,39.69679895,,,,,,
-10252084.31,4145769.319,-102.5208431,41.45769319,,,,,,
-10274627.09,4126635.851,-102.7462709,41.26635851,,,,,,
-10383717.14,4000696.573,-103.8371714,40.00696573,,,,,,
-10373594.66,4301862.735,-103.7359466,43.01862735,,,,,,
-10263355.33,4140735.5,-102.6335533,41.407355,,,,,,
-10405215.31,4213133.451,-104.0521531,42.13133451,,,,,,
-10014913.67,4294721.139,-100.1491367,42.94721139,,,,,,
-10271705.86,4158126.54,-102.7170586,41.5812654,,,,,,
-10379310.49,3931011.617,-103.7931049,39.31011617,,,,,,
-10479030.29,4333346.734,-104.7903029,43.33346734,,,,,,
-10531079.75,4356505.542,-105.3107975,43.56505542,,,,,,
-10459567.7,4137238.432,-104.595677,41.37238432,,,,,,
-10181693.06,4106648.626,-101.8169306,41.06648626,,,,,,
-10452566.77,3994635.461,-104.5256677,39.94635461,,,,,,
-10165556.18,4099352.915,-101.6555618,40.99352915,,,,,,
-10234212.74,4007969.737,-102.3421274,40.07969737,,,,,,
-10310897.05,4026384.163,-103.1089705,40.26384163,,,,,,
-10268179.97,3996491.102,-102.6817997,39.96491102,,,,,,
-10416727.71,4011656.024,-104.1672771,40.11656024,,,,,,
-10428727.1,3998664.87,-104.287271,39.9866487,,,,,,
-10010513.9,4290685.357,-100.105139,42.90685357,,,,,,
-10511244.12,4216947.723,-105.1124412,42.16947723,,,,,,
-10267618.8,4148037.302,-102.676188,41.48037302,,,,,,
